Date,Close/Last,Volume,Open,High,Low,Day
04/27/2021,417.52,51303060,417.93,418.14,416.3,961
04/26/2021,417.61,52182390,417.44,418.22,416.8111,962
04/23/2021,416.74,73276200,412.87,418.25,412.79,963
04/22/2021,412.27,97582790,415.89,416.78,411.13,964
04/21/2021,416.07,66792980,411.51,416.29,411.36,965
04/20/2021,412.17,81851830,413.91,415.0859,410.59,966
04/19/2021,415.21,78498500,416.26,416.74,413.79,967
04/16/2021,417.26,82037280,417.25,417.91,415.73,968
04/15/2021,415.87,60229840,413.74,416.16,413.69,969
04/14/2021,411.45,61659910,412.83,413.96,410.87,970
04/13/2021,412.86,56550990,411.53,413.529,411.12,971
04/12/2021,411.64,56704900,410.85,411.93,410.2,972
04/09/2021,411.49,61104560,408.39,411.67,408.26,973
04/08/2021,408.52,57863110,407.93,408.58,406.93,974
04/07/2021,406.59,55836280,405.94,406.96,405.45,975
04/06/2021,406.12,62020950,405.76,407.24,405.4,976
04/05/2021,406.36,91684760,403.46,406.94,403.38,977
04/01/2021,400.61,99682880,398.4,400.67,398.18,978
03/31/2021,396.33,112734200,395.34,398,395.31,979
03/30/2021,394.73,76262250,394.42,395.45,393.02,980
03/29/2021,395.78,108107600,394.4,396.75,392.81,981
03/26/2021,395.98,114409100,390.93,396.41,390.29,982
03/25/2021,389.7,116128600,385.98,390.55,383.9,983
03/24/2021,387.52,97588640,391,392.75,387.47,984
03/23/2021,389.5,90686550,391.91,393.46,388.66,985
03/22/2021,392.59,73778650,390.03,394.07,389.97,986
03/19/2021,389.48,113624500,389.88,391.569,387.15,987
03/18/2021,391.48,115349100,394.475,396.72,390.75,988
03/17/2021,397.26,97959270,394.53,398.12,393.3,989
03/16/2021,395.91,73722510,397.07,397.83,395.08,990
03/15/2021,396.41,73592300,394.33,396.685,392.03,991
03/12/2021,394.06,64653570,392.07,394.21,391.2,992
03/11/2021,393.53,86245040,392.23,395.65,391.74,993
03/10/2021,389.58,109899400,389.69,391.4,388.1702,994
03/09/2021,387.17,113633600,385.85,389.91,381.7299,995
03/08/2021,381.72,123149200,384.66,387.68,381.42,996
03/05/2021,383.63,152039600,380.46,384.76,372.64,997
03/04/2021,376.7,183433000,381.22,384,371.88,998
03/03/2021,381.42,119940200,385.79,386.83,381.31,999
03/02/2021,386.54,79595330,389.82,390.07,386,1000
03/01/2021,389.58,105348800,385.59,390.92,380.572,1001
02/26/2021,380.36,152701600,384.35,385.58,378.23,1002
02/25/2021,382.33,146670500,390.41,391.88,380.7789,1003
02/24/2021,391.77,72433950,386.33,392.23,385.27,1004
02/23/2021,387.5,107284100,384.66,388.945,380.2,1005
02/22/2021,387.03,67414170,387.06,389.62,386.74,1006
02/19/2021,390.03,83240970,392.07,392.38,389.55,1007
02/18/2021,390.72,59712770,389.59,391.515,387.74,1008
02/17/2021,392.39,52806680,390.42,392.66,389.33,1009
02/16/2021,392.3,50972370,393.96,394.17,391.53,1010
02/12/2021,392.64,50593270,389.85,392.9,389.77,1011
02/11/2021,390.71,42913290,391.24,391.69,388.1,1012
02/10/2021,390.08,59154370,392.12,392.28,387.5,1013
02/09/2021,390.25,35551060,389.61,390.89,389.17,1014
02/08/2021,390.51,38365190,389.27,390.56,388.35,1015
02/05/2021,387.71,48669770,388.2,388.47,386.1444,1016
02/04/2021,386.19,47142560,382.96,386.24,381.9655,1017
02/03/2021,381.85,52427090,382.435,383.7,380.48,1018
02/02/2021,381.55,64450660,379.65,383.22,376.3181,1019
02/01/2021,376.23,75817600,373.72,377.34,370.376,1020
01/29/2021,370.07,126765100,375.63,376.67,368.27,1021
01/28/2021,377.63,94198100,376.36,381.93,375.89,1022
01/27/2021,374.41,123351100,380.22,380.32,372.01,1023
01/26/2021,383.79,42665280,385.41,385.85,383.54,1024
01/25/2021,384.39,70401970,383.67,384.77,378.46,1025
01/22/2021,382.88,52136930,382.25,384.1256,381.835,1026
01/21/2021,384.24,47955810,384.49,384.95,383.25,1027
01/20/2021,383.89,61836060,381.11,384.79,380.69,1028
01/19/2021,378.65,51233300,378.34,379.23,376.75,1029
01/15/2021,375.7,107160000,376.72,377.58,373.7,1030
01/14/2021,378.46,49989110,380.59,381.13,378.1,1031
01/13/2021,379.79,45303620,378.69,380.86,377.85,1032
01/12/2021,378.77,52547720,378.89,379.86,376.36,1033
01/11/2021,378.69,51176720,377.85,380.58,377.7189,1034
01/08/2021,381.26,71677210,380.59,381.49,377.1,1035
01/07/2021,379.1,68766810,376.1,379.9,375.91,1036
01/06/2021,373.55,107997700,369.71,376.98,369.12,1037
01/05/2021,371.33,66426230,368.1,372.5,368.05,1038
01/04/2021,368.79,110210800,375.31,375.45,364.82,1039
12/31/2020,373.88,78520700,371.78,374.66,371.232,1040
12/30/2020,371.99,49455260,372.34,373.1,371.57,1041
12/29/2020,371.46,53680450,373.81,374,370.83,1042
12/28/2020,372.17,39000400,371.74,372.59,371.07,1043
12/24/2020,369,26457850,368.08,369.03,367.45,1044
12/23/2020,367.57,46201400,368.28,369.62,367.2172,1045
12/22/2020,367.24,48388460,368.21,368.3317,366.03,1046
12/21/2020,367.86,96386750,364.97,378.46,362.03,1047
12/18/2020,369.18,136542300,370.97,371.15,367.02,1048
12/17/2020,372.24,64119470,371.94,372.46,371.05,1049
12/16/2020,370.17,58420520,369.82,371.16,368.8676,1050
12/15/2020,369.59,64071100,367.4,369.59,365.92,1051
12/14/2020,364.66,69216170,368.64,369.8,364.47,1052
12/11/2020,366.3,57698610,364.9,366.7402,363.26,1053
12/10/2020,366.73,57735350,365.37,367.86,364.43,1054
12/09/2020,366.85,74098310,370.88,371.05,365.95,1055
12/08/2020,370.17,42458860,367.72,370.78,367.67,1056
12/07/2020,369.09,48944270,369.02,369.62,367.72,1057
12/04/2020,369.85,50749860,367.32,369.85,367.22,1058
12/03/2020,366.69,62882000,366.68,368.19,365.5,1059
12/02/2020,366.79,45927000,364.82,366.96,364.2,1060
12/01/2020,366.02,74504970,365.57,367.68,364.93,1061
11/30/2020,362.06,83872710,362.83,363.12,359.17,1062
11/27/2020,363.67,28514070,363.84,364.18,362.58,1063
11/25/2020,362.66,45330890,363.13,363.16,361.48,1064
11/24/2020,363.22,62415880,360.21,363.81,359.29,1065
11/23/2020,357.46,63230610,357.28,358.82,354.865,1066
11/20/2020,355.33,70411890,357.5,357.72,355.25,1067
11/19/2020,357.78,59940950,355.6,358.18,354.15,1068
11/18/2020,356.28,70591300,360.91,361.5,356.24,1069
11/17/2020,360.62,66111010,359.97,361.92,358.34,1070
11/16/2020,362.57,74541140,360.98,362.78,359.59,1071
11/13/2020,358.1,62959430,355.27,358.9,354.71,1072
11/12/2020,353.21,68118560,355.58,356.7182,351.26,1073
11/11/2020,356.67,58649050,356.4,357.56,355.06,1074
11/10/2020,354.04,85552020,353.49,355.18,350.51,1075
11/09/2020,354.56,172304200,363.97,364.38,354.06,1076
11/06/2020,350.16,74972970,349.93,351.51,347.65,1077
11/05/2020,350.24,82039750,349.24,352.19,348.86,1078
11/04/2020,343.54,126959700,340.86,347.94,339.59,1079
11/03/2020,336.03,93294190,333.69,338.25,330.2935,1080
11/02/2020,330.2,86068300,330.2,332.36,327.24,1081
10/30/2020,326.54,120448700,328.28,329.69,322.6,1082
10/29/2020,329.98,90597690,326.91,333.395,325.09,1083
10/28/2020,326.66,127094300,332.1,338.2483,326.13,1084
10/27/2020,338.22,65994110,339.76,340.12,337.99,1085
10/26/2020,339.39,91473000,342.13,342.98,335.62,1086
10/23/2020,345.78,49143930,345.93,345.99,343.13,1087
10/22/2020,344.61,55399290,342.96,345.24,340.65,1088
10/21/2020,342.73,63574980,343.33,348.6847,342.4,1089
10/20/2020,343.38,60051880,343.46,346.88,342.64,1090
10/19/2020,342.01,68425610,348.65,349.33,341.04,1091
10/16/2020,347.29,89501870,348.96,350.75,347.1,1092
10/15/2020,347.5,60357660,343.71,348.02,343.13,1093
10/14/2020,347.93,57958750,350.75,351.93,347.14,1094
10/13/2020,350.13,73255510,352.28,352.4651,349.09,1095
10/12/2020,352.43,80388530,349.59,354.02,349.06,1096
10/09/2020,346.85,59528610,345.56,347.35,344.89,1097
10/08/2020,343.78,45242480,342.85,343.85,341.86,1098
10/07/2020,340.76,56999600,338.12,341.63,338.09,1099
10/06/2020,334.93,90128880,339.91,342.17,334.38,1100
10/05/2020,339.76,45713110,336.06,339.96,336.01,1101
10/02/2020,333.84,89431110,331.7,337.0126,331.19,1102
10/01/2020,337.04,88698750,337.69,338.74,335.01,1103
09/30/2020,334.89,104081100,333.09,338.29,332.88,1104
09/29/2020,332.37,51531590,333.97,334.77,331.6209,1105
09/28/2020,334.19,64584610,333.22,334.96,332.15,1106
09/25/2020,328.73,71069430,322.58,329.58,321.64,1107
09/24/2020,323.5,76681330,321.22,326.797,319.8,1108
09/23/2020,322.64,93112240,330.9,331.2,322.1,1109
09/22/2020,330.3,63612110,328.57,330.9,325.86,1110
09/21/2020,326.97,99450830,325.7,327.13,321.73,1111
09/18/2020,330.65,105877900,335.37,335.49,327.97,1112
09/17/2020,335.84,91523340,333.56,337.6996,332.991,1113
09/16/2020,338.82,82211260,341.51,343.06,338.52,1114
09/15/2020,340.17,52920860,341.12,342.02,338.4683,1115
09/14/2020,338.46,65605690,337.49,340.38,334.2208,1116
09/11/2020,334.06,84680190,335.82,336.97,331,1117
09/10/2020,333.89,90569550,341.82,342.53,332.85,1118
09/09/2020,339.79,91462290,337.55,342.46,336.61,1119
09/08/2020,333.21,114465300,336.71,342.64,332.88,1120
09/04/2020,342.57,139156300,346.13,347.83,334.87,1121
09/03/2020,345.39,148011100,355.87,356.38,342.59,1122
09/02/2020,357.7,69540040,354.67,358.75,353.43,1123
09/01/2020,352.6,54999330,350.21,352.71,349.24,1124
08/31/2020,349.31,66099180,350.35,351.3,349.06,1125
08/28/2020,350.58,48588940,349.44,350.72,348.15,1126
08/27/2020,348.33,58034140,348.51,349.9,346.53,1127
08/26/2020,347.57,50790240,344.76,347.86,344.17,1128
08/25/2020,344.12,38463380,343.53,344.21,342.27,1129
08/24/2020,342.92,48588660,342.12,343,339.4504,1130
08/21/2020,339.48,55106630,337.92,339.72,337.55,1131
08/20/2020,338.28,42207830,335.36,338.8,335.22,1132
08/19/2020,337.23,68054240,339.05,339.61,336.62,1133
08/18/2020,338.64,38733910,338.34,339.1,336.61,1134
08/17/2020,337.91,35480970,337.94,338.34,336.8517,1135
08/14/2020,336.84,47260390,336.41,337.42,335.62,1136
08/13/2020,336.83,41816150,336.61,338.2514,335.83,1137
08/12/2020,337.44,53826130,335.44,338.28,332.8377,1138
08/11/2020,332.8,69601090,336.85,337.54,332.01,1139
08/10/2020,335.57,44282090,335.06,335.77,332.955,1140
08/07/2020,334.57,57308270,333.28,334.88,332.3,1141
08/06/2020,334.33,43679450,331.48,334.46,331.13,1142
08/05/2020,332.11,42866350,331.47,332.39,331.18,1143
08/04/2020,330.06,41917890,327.86,330.06,327.86,1144
08/03/2020,328.79,53077950,328.32,329.62,327.73,1145
07/31/2020,326.52,85210760,325.9,326.63,321.33,1146
07/30/2020,323.96,61861710,321.9,324.41,319.64,1147
07/29/2020,325.12,48454160,322.12,325.73,322.075,1148
07/28/2020,321.17,57494980,322.43,323.64,320.85,1149
07/27/2020,323.22,48292970,321.63,323.41,320.775,1150
07/24/2020,320.88,73766600,320.95,321.99,319.246,1151
07/23/2020,322.96,75737990,326.47,327.23,321.48,1152
07/22/2020,326.86,57792920,324.62,327.2,324.5,1153
07/21/2020,325.01,57498970,326.45,326.93,323.94,1154
07/20/2020,324.32,56308850,321.43,325.13,320.62,1155
07/17/2020,321.72,62774910,321.88,322.57,319.735,1156
07/16/2020,320.79,54622520,319.79,321.28,319.09,1157
07/15/2020,321.85,87196520,322.41,323.04,319.265,1158
07/14/2020,318.92,93656950,313.3,319.76,312,1159
07/13/2020,314.84,102997500,320.13,322.71,314.13,1160
07/10/2020,317.59,57550370,314.31,317.88,312.76,1161
07/09/2020,314.38,83354160,316.84,317.1,310.68,1162
07/08/2020,316.18,54638600,314.61,316.3,312.7,1163
07/07/2020,313.78,82909960,315.38,317.52,313.37,1164
07/06/2020,317.05,61713830,316.37,317.68,315.56,1165
07/02/2020,312.23,69344220,314.24,315.7,311.51,1166
07/01/2020,310.52,72396540,309.57,311.89,309.07,1167
06/30/2020,308.36,113394800,303.99,310.2,303.82,1168
06/29/2020,304.46,79773260,301.41,304.61,298.93,1169
06/26/2020,300.05,127961000,306.16,306.39,299.42,1170
06/25/2020,307.35,89467970,303.47,307.64,301.28,1171
06/24/2020,304.09,132813500,309.84,310.51,302.1,1172
06/23/2020,312.05,68471250,313.49,314.5,311.6101,1173
06/22/2020,310.62,74649390,307.99,311.05,306.75,1174
06/19/2020,308.64,135549600,314.17,314.38,306.53,1175
06/18/2020,311.78,80828660,310.005,312.3,309.51,1176
06/17/2020,311.66,83398940,314.07,314.39,310.86,1177
06/16/2020,312.96,137627500,315.48,315.64,307.67,1178
06/15/2020,307.05,135782700,298.02,308.28,296.74,1179
06/12/2020,304.21,194678900,308.24,309.08,298.6,1180
06/11/2020,300.61,209243600,311.46,312.15,300.01,1181
06/10/2020,319,95000770,321.42,322.39,318.2209,1182
06/09/2020,320.79,77479230,320.3,323.2849,319.36,1183
06/08/2020,323.2,73641220,320.22,323.41,319.63,1184
06/05/2020,319.34,150524700,317.23,321.275,317.16,1185
06/04/2020,311.36,75794360,311.11,313,309.08,1186
06/03/2020,312.18,92567570,310.24,313.22,309.94,1187
06/02/2020,308.08,74267160,306.55,308.13,305.1,1188
06/01/2020,305.55,56779840,303.62,306.205,303.06,1189
05/29/2020,304.32,119265700,302.46,304.96,299.47,1190
05/28/2020,302.97,90767810,304.65,306.84,302.24,1191
05/27/2020,303.53,104817400,302.12,303.57,296.87,1192
05/26/2020,299.08,88951440,301.93,302.19,295.4646,1193
05/22/2020,295.44,63958200,294.57,295.63,293.22,1194
05/21/2020,294.88,78293930,296.79,297.67,293.6886,1195
05/20/2020,296.93,85861690,295.82,297.87,295.57,1196
05/19/2020,291.97,95189320,294.35,296.205,291.95,1197
05/18/2020,295,120320200,293.05,296.75,292.7,1198
05/15/2020,286.28,111146300,282.37,286.33,281.34,1199
05/14/2020,284.97,121977900,278.95,285.11,272.99,1200
05/13/2020,281.6,144721100,286.06,287.19,278.965,1201
05/12/2020,286.67,95870790,293.79,294.24,286.52,1202
05/11/2020,292.5,79514230,290.34,294,289.88,1203
05/08/2020,292.44,76622130,291.09,292.95,289.86,1204
05/07/2020,287.68,75250410,287.75,289.78,287.13,1205
05/06/2020,284.25,73632630,288.04,288.46,283.78,1206
05/05/2020,286.19,79569940,286.64,289.25,283.7134,1207
05/04/2020,283.57,80873210,280.74,283.9,279.13,1208
05/01/2020,282.79,125180000,285.31,290.6572,281.52,1209
04/30/2020,290.48,122901700,291.71,293.3239,288.59,1210
04/29/2020,293.21,118745600,291.53,294.88,290.41,1211
04/28/2020,285.73,105270000,291.02,291.4,285.4,1212
04/27/2020,287.05,77896610,285.12,288.27,284.62,1213
04/24/2020,282.97,85165950,280.73,283.7,278.5,1214
04/23/2020,279.08,104709700,280.49,283.94,278.75,1215
04/22/2020,279.1,93524580,278.35,281,276.91,1216
04/21/2020,273.04,126385700,276.73,278.04,272.02,1217
04/20/2020,281.59,100109300,282.61,286.7912,281.35,1218
04/17/2020,286.64,146684800,285.38,287.3,282.4,1219
04/16/2020,279.1,131798300,279.15,280.03,275.76,1220
04/15/2020,277.76,121775000,277.57,283.9407,275.46,1221
04/14/2020,283.79,134143400,280.98,284.9,275.5106,1222
04/13/2020,275.66,114839100,277.14,277.51,271.41,1223
04/09/2020,278.2,190282700,277.58,281.2,275.47,1224
04/08/2020,274.03,153774500,267.96,276,265.2542,1225
04/07/2020,265.13,201427200,274.21,275.03,264.89,1226
04/06/2020,264.86,188061200,257.84,267,248.1698,1227
04/03/2020,248.19,135561200,250.76,253.32,245.22,1228
04/02/2020,251.83,177660400,245.19,252.68,244.59,1229
04/01/2020,246.15,189554600,247.98,257.6591,243.9,1230
03/31/2020,257.75,194881100,260.56,263.33,256.22,1231
03/30/2020,261.65,170961900,255.7,262.43,253.53,1232
03/27/2020,253.42,224341200,253.27,260.81,251.05,1233
03/26/2020,261.2,257632800,249.52,262.8,249.05,1234
03/25/2020,246.79,299430300,244.87,256.35,239.75,1235
03/24/2020,243.15,235494500,234.42,244.1,233.8,1236
03/23/2020,222.95,326025200,228.19,229.6833,218.26,1237
03/20/2020,228.8,347158800,242.53,244.47,228.5,1238
03/19/2020,240.51,289322000,239.25,247.38,232.22,1239
03/18/2020,240,327597100,236.25,248.37,228.02,1240
03/17/2020,252.8,262070500,245.04,256.17,237.07,1241
03/16/2020,239.85,297240000,241.18,256.9,237.36,1242
03/13/2020,269.32,329566100,263.09,271.4754,248.5237,1243
03/12/2020,248.11,392220700,256,266.66,247.68,1244
03/11/2020,274.36,256416600,280.7,281.94,270.88,1245
03/10/2020,288.42,276444100,284.64,288.52,273.5,1246
03/09/2020,274.23,309417300,275.3,284.19,273.45,1247
03/06/2020,297.46,228667200,293.15,298.78,290.23,1248
03/05/2020,302.46,186366800,304.98,308.47,300.01,1249
03/04/2020,312.86,176613400,306.12,313.1,303.33,1250
03/03/2020,300.24,300139100,309.5,313.84,297.57,1251
03/02/2020,309.09,238703600,298.21,309.16,294.46,1252
02/28/2020,296.26,385764000,288.7,297.892,285.54,1253
02/27/2020,297.51,284353500,305.46,311.5637,297.51,1254
02/26/2020,311.5,194773800,314.18,318.11,310.7,1255
02/25/2020,312.65,218913200,323.94,324.61,311.69,1256
02/24/2020,322.42,161088400,323.14,333.5623,321.24,1257
